Date,Away,Away_Abbr,Home,Home_Abbr,Away_G,Home_G,Total,Eligible,Lambda,Line,Over_Odds,Under_Odds,P_Over,P_Under,Lean,Actual_Result,Graded,Hit,Profit
2025-02-23,Colorado Avalanche,COL,St. Louis Blues,STL,1,3,4,True,5.7698,5.5,-120,-100,0.5167,0.4833,Toss-up,Under,False,False,
2025-02-23,Seattle Kraken,SEA,Tampa Bay Lightning,TBL,1,4,5,True,6.2104,6.0,-120,103,0.5875,0.4125,Toss-up,Under,False,False,
2025-02-23,Vancouver Canucks,VAN,Utah Hockey Club,UTA,1,2,3,True,5.4479,5.5,-100,-120,0.4621,0.5379,Toss-up,Under,False,False,
2025-02-23,Edmonton Oilers,EDM,Washington Capitals,WSH,3,7,10,True,6.2878,6.5,-120,101,0.4398,0.5602,Toss-up,Over,False,False,
2025-02-24,Vegas Golden Knights,VGK,Los Angeles Kings,LAK,2,5,7,True,5.2918,5.5,-115,-105,0.4351,0.5649,Toss-up,Over,False,False,
2025-02-24,San Jose Sharks,SJS,Winnipeg Jets,WPG,1,2,3,True,6.4913,6.0,-105,-112,0.6297,0.3703,Over,Under,True,False,-100.00
2025-02-25,Toronto Maple Leafs,TOR,Boston Bruins,BOS,5,4,9,True,6.1841,6.0,-101,-119,0.5834,0.4166,Toss-up,Over,False,False,
2025-02-25,Anaheim Ducks,ANA,Buffalo Sabres,BUF,2,3,5,True,6.4361,6.0,-115,-104,0.6216,0.3784,Over,Under,True,False,-100.00
2025-02-25,Dallas Stars,DAL,Columbus Blue Jackets,CBJ,4,6,10,True,6.1925,6.0,-115,-103,0.5847,0.4153,Toss-up,Over,False,False,
2025-02-25,Detroit Red Wings,DET,Minnesota Wild,MIN,3,2,5,True,6.0306,5.5,-117,-102,0.5592,0.4408,Toss-up,Under,False,False,
2025-02-25,Carolina Hurricanes,CAR,Montreal Canadiens,MTL,0,4,4,True,6.1666,6.0,-110,-110,0.5807,0.4193,Toss-up,Under,False,False,
2025-02-25,Florida Panthers,FLA,Nashville Predators,NSH,4,1,5,True,6.0765,6.0,-104,-115,0.5665,0.4335,Toss-up,Under,False,False,
2025-02-25,New York Rangers,NYR,New York Islanders,NYI,5,1,6,True,6.0827,6.0,-106,-112,0.5675,0.4325,Toss-up,Push,False,False,
2025-02-25,Pittsburgh Penguins,PIT,Philadelphia Flyers,PHI,1,6,7,True,6.0858,5.5,-120,-100,0.5680,0.4320,Toss-up,Over,False,False,
2025-02-25,Seattle Kraken,SEA,St. Louis Blues,STL,2,7,9,True,5.9185,5.5,-107,-110,0.5411,0.4589,Toss-up,Over,False,False,
2025-02-25,Edmonton Oilers,EDM,Tampa Bay Lightning,TBL,1,4,5,True,6.3685,6.5,-123,105,0.4527,0.5473,Toss-up,Under,False,False,
2025-02-25,Chicago Blackhawks,CHI,Utah Hockey Club,UTA,1,2,3,True,6.2344,6.0,-120,102,0.5912,0.4088,Toss-up,Under,False,False,
2025-02-25,Calgary Flames,CGY,Washington Capitals,WSH,3,1,4,True,6.0185,6.0,-115,-105,0.5573,0.4427,Toss-up,Under,False,False,
2025-02-26,New Jersey Devils,NJD,Colorado Avalanche,COL,1,5,6,True,5.2339,5.5,-120,-100,0.4250,0.5750,Toss-up,Over,False,False,
2025-02-26,Vancouver Canucks,VAN,Los Angeles Kings,LAK,3,2,5,True,5.0582,5.5,120,-140,0.3942,0.6058,Under,Under,True,True,71.43
2025-02-26,Winnipeg Jets,WPG,Ottawa Senators,OTT,4,1,5,True,5.4718,5.5,106,-125,0.4662,0.5338,Toss-up,Under,False,False,
2025-02-27,Vancouver Canucks,VAN,Anaheim Ducks,ANA,2,5,7,True,5.1699,5.5,-110,-110,0.4138,0.5862,Toss-up,Over,False,False,
2025-02-27,New York Islanders,NYI,Boston Bruins,BOS,2,1,3,True,6.0052,6.0,-105,-115,0.5552,0.4448,Toss-up,Under,False,False,
2025-02-27,Buffalo Sabres,BUF,Carolina Hurricanes,CAR,2,5,7,True,6.4717,6.5,-115,-105,0.4690,0.5310,Toss-up,Over,False,False,
2025-02-27,Columbus Blue Jackets,CBJ,Detroit Red Wings,DET,5,2,7,True,6.4776,6.0,-110,-110,0.6277,0.3723,Over,Over,True,True,90.91
2025-02-27,Edmonton Oilers,EDM,Florida Panthers,FLA,3,4,7,True,6.1232,6.5,-110,-110,0.4135,0.5865,Toss-up,Over,False,False,
2025-02-27,San Jose Sharks,SJS,Montreal Canadiens,MTL,3,4,7,True,6.3782,6.0,-107,-111,0.6130,0.3870,Over,Over,True,True,93.46
2025-02-27,Winnipeg Jets,WPG,Nashville Predators,NSH,1,2,3,True,6.0244,6.0,-105,-115,0.5582,0.4418,Toss-up,Under,False,False,
2025-02-27,Philadelphia Flyers,PHI,Pittsburgh Penguins,PIT,4,5,9,True,6.1669,5.5,-120,-100,0.5807,0.4193,Toss-up,Over,False,False,
2025-02-27,Calgary Flames,CGY,Tampa Bay Lightning,TBL,0,3,3,True,5.7142,6.0,-105,-116,0.5074,0.4926,Toss-up,Under,False,False,
2025-02-27,Minnesota Wild,MIN,Utah Hockey Club,UTA,1,6,7,True,5.5652,5.5,-120,102,0.4822,0.5178,Toss-up,Over,False,False,
2025-02-27,Chicago Blackhawks,CHI,Vegas Golden Knights,VGK,5,7,12,True,6.0732,6.0,-112,-107,0.5660,0.4340,Toss-up,Over,False,False,
2025-02-27,St. Louis Blues,STL,Washington Capitals,WSH,5,2,7,True,6.1560,6.0,-103,-115,0.5790,0.4210,Toss-up,Over,False,False,
2025-02-28,Minnesota Wild,MIN,Colorado Avalanche,COL,2,5,7,True,5.6276,6.0,-110,-110,0.4928,0.5072,Toss-up,Over,False,False,
2025-02-28,Los Angeles Kings,LAK,Dallas Stars,DAL,2,6,8,True,5.7342,5.5,-105,-115,0.5107,0.4893,Toss-up,Over,False,False,
2025-02-28,Toronto Maple Leafs,TOR,New York Rangers,NYR,3,2,5,True,6.4459,6.0,-115,-105,0.6230,0.3770,Over,Under,True,False,-100.00
2025-03-01,Chicago Blackhawks,CHI,Anaheim Ducks,ANA,6,3,9,True,6.2402,6.0,-105,-113,0.5921,0.4079,Toss-up,Over,False,False,
2025-03-01,Montreal Canadiens,MTL,Buffalo Sabres,BUF,4,2,6,True,6.8017,6.5,-105,-113,0.5203,0.4797,Toss-up,Under,False,False,
2025-03-01,Edmonton Oilers,EDM,Carolina Hurricanes,CAR,3,1,4,True,6.2041,6.5,-116,-102,0.4264,0.5736,Toss-up,Under,False,False,
2025-03-01,Detroit Red Wings,DET,Columbus Blue Jackets,CBJ,3,5,8,True,6.5243,6.5,-105,-115,0.4773,0.5227,Toss-up,Over,False,False,
2025-03-01,Calgary Flames,CGY,Florida Panthers,FLA,0,3,3,True,5.5103,5.5,-120,-100,0.4729,0.5271,Toss-up,Under,False,False,
2025-03-01,Nashville Predators,NSH,New York Islanders,NYI,4,7,11,True,5.7341,5.5,-112,-107,0.5107,0.4893,Toss-up,Over,False,False,
2025-03-01,San Jose Sharks,SJS,Ottawa Senators,OTT,3,5,8,True,5.8000,6.0,-110,-110,0.5217,0.4783,Toss-up,Over,False,False,
2025-03-01,Boston Bruins,BOS,Pittsburgh Penguins,PIT,3,2,5,True,6.3283,6.0,-125,105,0.6055,0.3945,Over,Under,True,False,-100.00
2025-03-01,Vancouver Canucks,VAN,Seattle Kraken,SEA,3,6,9,True,5.5805,5.5,-101,-118,0.4848,0.5152,Toss-up,Over,False,False,
2025-03-01,Los Angeles Kings,LAK,St. Louis Blues,STL,1,4,5,True,5.6849,5.5,111,-128,0.5025,0.4975,Toss-up,Under,False,False,
2025-03-01,New Jersey Devils,NJD,Utah Hockey Club,UTA,3,1,4,True,5.3131,5.5,-120,-100,0.4388,0.5612,Toss-up,Under,False,False,
2025-03-01,Philadelphia Flyers,PHI,Winnipeg Jets,WPG,2,1,3,True,5.8094,5.5,-100,-120,0.5232,0.4768,Toss-up,Under,False,False,
2025-03-01,Tampa Bay Lightning,TBL,Washington Capitals,WSH,3,1,4,True,6.0302,6.0,-122,102,0.5592,0.4408,Toss-up,Under,False,False,
2025-03-02,Calgary Flames,CGY,Carolina Hurricanes,CAR,1,2,3,True,5.3590,6.0,-105,-115,0.4468,0.5532,Toss-up,Under,False,False,
2025-03-02,St. Louis Blues,STL,Dallas Stars,DAL,3,6,9,True,6.1935,6.0,-100,-120,0.5849,0.4151,Toss-up,Over,False,False,
2025-03-02,Boston Bruins,BOS,Minnesota Wild,MIN,0,1,1,True,5.8807,5.5,-105,-115,0.5350,0.4650,Toss-up,Under,False,False,
2025-03-02,Nashville Predators,NSH,New York Rangers,NYR,0,4,4,True,6.3664,6.0,-125,105,0.6112,0.3888,Over,Under,True,False,-100.00
2025-03-02,Toronto Maple Leafs,TOR,Pittsburgh Penguins,PIT,6,5,11,True,6.4500,6.5,-100,-120,0.4656,0.5344,Toss-up,Over,False,False,
2025-03-02,New Jersey Devils,NJD,Vegas Golden Knights,VGK,0,2,2,True,5.4279,6.0,103,-122,0.4587,0.5413,Toss-up,Under,False,False,
2025-03-03,Los Angeles Kings,LAK,Chicago Blackhawks,CHI,1,5,6,True,6.1771,5.5,-117,-103,0.5823,0.4177,Toss-up,Over,False,False,
2025-03-03,Tampa Bay Lightning,TBL,Florida Panthers,FLA,1,2,3,True,5.5665,5.5,-120,-100,0.4824,0.5176,Toss-up,Under,False,False,
2025-03-03,Buffalo Sabres,BUF,Montreal Canadiens,MTL,3,4,7,True,6.7672,6.5,-100,-120,0.5151,0.4849,Toss-up,Over,False,False,
2025-03-03,New York Islanders,NYI,New York Rangers,NYR,0,4,4,True,6.0481,6.0,-100,-118,0.5620,0.4380,Toss-up,Under,False,False,
2025-03-03,San Jose Sharks,SJS,Toronto Maple Leafs,TOR,3,2,5,True,6.7440,6.5,-100,-120,0.5115,0.4885,Toss-up,Under,False,False,
2025-03-03,Ottawa Senators,OTT,Washington Capitals,WSH,4,5,9,True,5.8026,5.5,-120,-100,0.5221,0.4779,Toss-up,Over,False,False,
2025-03-04,Nashville Predators,NSH,Boston Bruins,BOS,6,3,9,True,5.9085,5.5,-115,-105,0.5395,0.4605,Toss-up,Over,False,False,
2025-03-04,San Jose Sharks,SJS,Buffalo Sabres,BUF,6,2,8,True,6.8976,6.5,-105,-113,0.5349,0.4651,Toss-up,Over,False,False,
2025-03-04,Pittsburgh Penguins,PIT,Colorado Avalanche,COL,1,4,5,True,6.2572,6.5,-110,-110,0.4349,0.5651,Toss-up,Under,False,False,
2025-03-04,New Jersey Devils,NJD,Dallas Stars,DAL,3,4,7,True,5.5964,5.5,-120,102,0.4875,0.5125,Toss-up,Over,False,False,
2025-03-04,Carolina Hurricanes,CAR,Detroit Red Wings,DET,2,1,3,True,5.9966,6.0,-120,-100,0.5538,0.4462,Toss-up,Under,False,False,
2025-03-04,Anaheim Ducks,ANA,Edmonton Oilers,EDM,6,2,8,True,6.1357,6.5,-120,-100,0.4155,0.5845,Toss-up,Over,False,False,
2025-03-04,Winnipeg Jets,WPG,New York Islanders,NYI,2,3,5,True,5.5245,5.5,-120,-100,0.4753,0.5247,Toss-up,Under,False,False,
2025-03-04,Calgary Flames,CGY,Philadelphia Flyers,PHI,6,3,9,True,5.3834,5.5,-115,-105,0.4510,0.5490,Toss-up,Over,False,False,
2025-03-04,Minnesota Wild,MIN,Seattle Kraken,SEA,4,3,7,True,5.9338,5.5,-110,-110,0.5436,0.4564,Toss-up,Over,False,False,
2025-03-04,Columbus Blue Jackets,CBJ,Tampa Bay Lightning,TBL,2,6,8,True,6.0607,6.5,-126,107,0.4035,0.5965,Toss-up,Over,False,False,
2025-03-05,Ottawa Senators,OTT,Chicago Blackhawks,CHI,4,3,7,True,6.2838,6.0,-110,-110,0.5988,0.4012,Toss-up,Over,False,False,
2025-03-05,St. Louis Blues,STL,Los Angeles Kings,LAK,3,2,5,True,5.7529,5.5,105,-125,0.5139,0.4861,Toss-up,Under,False,False,
2025-03-05,Washington Capitals,WSH,New York Rangers,NYR,3,2,5,True,6.2444,6.0,-110,-110,0.5927,0.4073,Toss-up,Under,False,False,
2025-03-05,Anaheim Ducks,ANA,Vancouver Canucks,VAN,2,3,5,True,5.5697,5.5,-115,-105,0.4830,0.5170,Toss-up,Under,False,False,
2025-03-05,Toronto Maple Leafs,TOR,Vegas Golden Knights,VGK,2,5,7,True,6.1039,6.0,-112,-106,0.5709,0.4291,Toss-up,Over,False,False,
2025-03-06,Boston Bruins,BOS,Carolina Hurricanes,CAR,2,3,5,True,5.6210,5.5,-125,105,0.4917,0.5083,Toss-up,Under,False,False,
2025-03-06,San Jose Sharks,SJS,Colorado Avalanche,COL,3,7,10,True,6.1833,6.0,-120,-100,0.5833,0.4167,Toss-up,Over,False,False,
2025-03-06,Calgary Flames,CGY,Dallas Stars,DAL,2,3,5,True,5.9019,6.0,-116,-103,0.5384,0.4616,Toss-up,Under,False,False,
2025-03-06,Utah Hockey Club,UTA,Detroit Red Wings,DET,4,2,6,True,5.8844,6.0,-110,-110,0.5356,0.4644,Toss-up,Push,False,False,
2025-03-06,Montreal Canadiens,MTL,Edmonton Oilers,EDM,2,3,5,True,6.4720,6.5,-115,-105,0.4691,0.5309,Toss-up,Under,False,False,
2025-03-06,Columbus Blue Jackets,CBJ,Florida Panthers,FLA,0,3,3,True,6.0806,6.0,-115,-105,0.5672,0.4328,Toss-up,Under,False,False,
2025-03-06,Seattle Kraken,SEA,Nashville Predators,NSH,3,5,8,True,6.4462,5.5,-120,-100,0.6231,0.3769,Over,Over,True,True,83.33
2025-03-06,Winnipeg Jets,WPG,Philadelphia Flyers,PHI,4,1,5,True,5.7029,5.5,-115,-105,0.5055,0.4945,Toss-up,Under,False,False,
2025-03-06,Buffalo Sabres,BUF,Tampa Bay Lightning,TBL,5,6,11,True,6.4801,6.5,-105,-115,0.4703,0.5297,Toss-up,Over,False,False,
2025-03-07,St. Louis Blues,STL,Anaheim Ducks,ANA,4,3,7,True,5.9964,5.5,-120,-100,0.5537,0.4463,Toss-up,Over,False,False,
2025-03-07,Utah Hockey Club,UTA,Chicago Blackhawks,CHI,3,4,7,True,6.2782,6.0,-112,-107,0.5979,0.4021,Toss-up,Over,False,False,
2025-03-07,Winnipeg Jets,WPG,New Jersey Devils,NJD,6,1,7,True,5.0051,5.5,120,-140,0.3849,0.6151,Under,Over,True,False,-100.00
2025-03-07,Minnesota Wild,MIN,Vancouver Canucks,VAN,1,3,4,True,5.3311,5.5,107,-126,0.4419,0.5581,Toss-up,Under,False,False,
2025-03-07,Pittsburgh Penguins,PIT,Vegas Golden Knights,VGK,0,4,4,True,6.2931,6.5,-120,-100,0.4407,0.5593,Toss-up,Under,False,False,
2025-03-07,Detroit Red Wings,DET,Washington Capitals,WSH,2,5,7,True,6.3300,6.0,-125,105,0.6058,0.3942,Over,Over,True,True,80.00
2025-03-08,Montreal Canadiens,MTL,Calgary Flames,CGY,0,1,1,True,5.6637,6.0,-100,-120,0.4989,0.5011,Toss-up,Under,False,False,
2025-03-08,Toronto Maple Leafs,TOR,Colorado Avalanche,COL,4,7,11,True,6.2031,6.5,-102,-117,0.4263,0.5737,Toss-up,Over,False,False,
2025-03-08,Dallas Stars,DAL,Edmonton Oilers,EDM,4,5,9,True,6.5325,6.5,-115,-105,0.4786,0.5214,Toss-up,Over,False,False,
2025-03-08,Buffalo Sabres,BUF,Florida Panthers,FLA,0,4,4,True,6.3658,6.0,-120,-100,0.6111,0.3889,Over,Under,True,False,-100.00
2025-03-08,St. Louis Blues,STL,Los Angeles Kings,LAK,1,2,3,True,5.7283,5.5,-100,-120,0.5097,0.4903,Toss-up,Under,False,False,
2025-03-08,Chicago Blackhawks,CHI,Nashville Predators,NSH,2,3,5,True,6.7899,6.5,-100,-120,0.5185,0.4815,Toss-up,Under,False,False,
2025-03-08,New York Rangers,NYR,Ottawa Senators,OTT,3,4,7,True,5.8367,6.0,-102,-115,0.5278,0.4722,Toss-up,Over,False,False,
2025-03-08,Seattle Kraken,SEA,Philadelphia Flyers,PHI,4,1,5,True,6.3447,6.0,-101,-119,0.6080,0.3920,Over,Under,True,False,-100.00
2025-03-08,New York Islanders,NYI,San Jose Sharks,SJS,4,2,6,True,6.2718,6.0,-110,-110,0.5969,0.4031,Toss-up,Push,False,False,
2025-03-08,Boston Bruins,BOS,Tampa Bay Lightning,TBL,4,0,4,True,5.9884,6.0,-100,-120,0.5525,0.4475,Toss-up,Under,False,False,
2025-03-09,New York Islanders,NYI,Anaheim Ducks,ANA,1,4,5,True,5.8307,6.0,-105,-115,0.5268,0.4732,Toss-up,Under,False,False,
2025-03-09,Winnipeg Jets,WPG,Carolina Hurricanes,CAR,2,4,6,True,5.2864,5.5,-106,-113,0.4342,0.5658,Toss-up,Over,False,False,
2025-03-09,Pittsburgh Penguins,PIT,Minnesota Wild,MIN,3,1,4,True,5.9131,6.0,-102,-118,0.5403,0.4597,Toss-up,Under,False,False,
2025-03-09,Columbus Blue Jackets,CBJ,New York Rangers,NYR,7,3,10,True,6.3363,6.5,-105,-115,0.4475,0.5525,Toss-up,Over,False,False,
2025-03-09,New Jersey Devils,NJD,Philadelphia Flyers,PHI,3,1,4,True,5.4565,5.5,-104,-119,0.4636,0.5364,Toss-up,Under,False,False,
2025-03-09,Dallas Stars,DAL,Vancouver Canucks,VAN,4,1,5,True,5.9082,5.5,-120,-100,0.5395,0.4605,Toss-up,Under,False,False,
2025-03-09,Los Angeles Kings,LAK,Vegas Golden Knights,VGK,6,5,11,True,5.4260,5.5,-120,-100,0.4584,0.5416,Toss-up,Over,False,False,
2025-03-09,Seattle Kraken,SEA,Washington Capitals,WSH,3,4,7,True,6.5169,6.0,-105,-114,0.6334,0.3666,Over,Over,True,True,95.24
2025-03-10,Edmonton Oilers,EDM,Buffalo Sabres,BUF,2,3,5,True,7.0301,6.5,-120,-100,0.5548,0.4452,Toss-up,Under,False,False,
2025-03-10,Chicago Blackhawks,CHI,Colorado Avalanche,COL,0,3,3,True,6.6528,6.5,-105,-115,0.4974,0.5026,Toss-up,Under,False,False,
2025-03-10,Detroit Red Wings,DET,Ottawa Senators,OTT,1,2,3,True,6.0279,6.0,-110,-110,0.5588,0.4412,Toss-up,Under,False,False,
2025-03-10,Toronto Maple Leafs,TOR,Utah Hockey Club,UTA,4,3,7,True,6.2425,6.0,-110,-108,0.5924,0.4076,Toss-up,Over,False,False,
2025-03-11,Washington Capitals,WSH,Anaheim Ducks,ANA,7,4,11,True,6.1847,6.0,-115,-102,0.5835,0.4165,Toss-up,Over,False,False,
2025-03-11,Florida Panthers,FLA,Boston Bruins,BOS,2,3,5,True,5.4610,5.5,-105,-115,0.4644,0.5356,Toss-up,Under,False,False,
2025-03-11,Tampa Bay Lightning,TBL,Carolina Hurricanes,CAR,1,4,5,True,5.5757,5.5,-118,100,0.4840,0.5160,Toss-up,Under,False,False,
2025-03-11,New York Islanders,NYI,Los Angeles Kings,LAK,1,4,5,True,5.5774,5.5,-100,-120,0.4843,0.5157,Toss-up,Under,False,False,
2025-03-11,Colorado Avalanche,COL,Minnesota Wild,MIN,1,2,3,True,5.6964,5.5,-110,-110,0.5044,0.4956,Toss-up,Under,False,False,
2025-03-11,Columbus Blue Jackets,CBJ,New Jersey Devils,NJD,3,5,8,True,5.7935,5.5,-120,-100,0.5206,0.4794,Toss-up,Over,False,False,
2025-03-11,Ottawa Senators,OTT,Philadelphia Flyers,PHI,5,2,7,True,5.7016,5.5,-111,-110,0.5053,0.4947,Toss-up,Over,False,False,
2025-03-11,Vegas Golden Knights,VGK,Pittsburgh Penguins,PIT,2,3,5,True,6.2575,6.5,103,-120,0.4350,0.5650,Toss-up,Under,False,False,
2025-03-11,Nashville Predators,NSH,San Jose Sharks,SJS,3,2,5,True,6.5977,6.5,-104,-115,0.4888,0.5112,Toss-up,Under,False,False,
2025-03-11,Montreal Canadiens,MTL,Vancouver Canucks,VAN,4,2,6,True,5.4751,5.5,102,-121,0.4668,0.5332,Toss-up,Over,False,False,
2025-03-11,New York Rangers,NYR,Winnipeg Jets,WPG,1,2,3,True,5.8331,5.5,-120,-100,0.5271,0.4729,Toss-up,Under,False,False,
2025-03-12,Vancouver Canucks,VAN,Calgary Flames,CGY,4,3,7,True,4.9557,5.5,108,-125,0.3763,0.6237,Under,Over,True,False,-100.00
2025-03-12,Buffalo Sabres,BUF,Detroit Red Wings,DET,3,7,10,True,6.6478,6.5,-105,-115,0.4966,0.5034,Toss-up,Over,False,False,
2025-03-12,Montreal Canadiens,MTL,Seattle Kraken,SEA,4,5,9,True,6.2637,6.0,-120,-100,0.5957,0.4043,Toss-up,Over,False,False,
2025-03-12,Anaheim Ducks,ANA,Utah Hockey Club,UTA,2,3,5,True,5.9718,6.0,-118,-100,0.5498,0.4502,Toss-up,Under,False,False,
2025-03-13,Vegas Golden Knights,VGK,Columbus Blue Jackets,CBJ,4,0,4,True,6.4360,6.5,-100,-120,0.4634,0.5366,Toss-up,Under,False,False,
2025-03-13,Washington Capitals,WSH,Los Angeles Kings,LAK,0,3,3,True,6.1074,5.5,-120,-100,0.5714,0.4286,Toss-up,Under,False,False,
2025-03-13,New York Rangers,NYR,Minnesota Wild,MIN,3,2,5,True,5.6132,5.5,-110,-110,0.4904,0.5096,Toss-up,Under,False,False,
2025-03-13,Edmonton Oilers,EDM,New Jersey Devils,NJD,2,3,5,True,5.7616,6.0,-105,-115,0.5153,0.4847,Toss-up,Under,False,False,
2025-03-13,Boston Bruins,BOS,Ottawa Senators,OTT,3,6,9,True,5.6592,5.5,-105,-115,0.4982,0.5018,Toss-up,Over,False,False,
2025-03-13,Tampa Bay Lightning,TBL,Philadelphia Flyers,PHI,3,4,7,True,5.9215,6.0,-105,-115,0.5416,0.4584,Toss-up,Over,False,False,
2025-03-13,St. Louis Blues,STL,Pittsburgh Penguins,PIT,3,5,8,True,6.1312,5.5,-115,-105,0.5752,0.4248,Toss-up,Over,False,False,
2025-03-13,Chicago Blackhawks,CHI,San Jose Sharks,SJS,2,4,6,True,6.6970,6.0,-120,-100,0.6589,0.3411,Over,Push,False,False,
2025-03-13,Florida Panthers,FLA,Toronto Maple Leafs,TOR,3,2,5,True,5.9600,5.5,-120,-100,0.5479,0.4521,Toss-up,Under,False,False,
2025-03-14,Nashville Predators,NSH,Anaheim Ducks,ANA,1,2,3,True,6.2402,6.5,-100,-120,0.4322,0.5678,Toss-up,Under,False,False,
2025-03-14,Detroit Red Wings,DET,Carolina Hurricanes,CAR,2,4,6,True,5.8181,6.0,-108,-111,0.5247,0.4753,Toss-up,Push,False,False,
2025-03-14,Colorado Avalanche,COL,Calgary Flames,CGY,4,2,6,True,5.3855,5.5,-125,105,0.4514,0.5486,Toss-up,Over,False,False,
2025-03-14,Edmonton Oilers,EDM,New York Islanders,NYI,2,1,3,True,6.0076,6.5,-115,-105,0.3949,0.6051,Under,Under,True,True,95.24
2025-03-14,Utah Hockey Club,UTA,Seattle Kraken,SEA,2,4,6,True,6.2024,6.0,-115,-105,0.5863,0.4137,Toss-up,Push,False,False,
2025-03-14,Dallas Stars,DAL,Winnipeg Jets,WPG,1,4,5,True,5.7911,5.5,-115,-105,0.5202,0.4798,Toss-up,Under,False,False,
2025-03-15,Tampa Bay Lightning,TBL,Boston Bruins,BOS,6,2,8,True,5.9142,5.5,-115,-105,0.5404,0.4596,Toss-up,Over,False,False,
2025-03-15,Vegas Golden Knights,VGK,Buffalo Sabres,BUF,3,4,7,True,6.6536,6.5,-100,-120,0.4975,0.5025,Toss-up,Over,False,False,
2025-03-15,New York Rangers,NYR,Columbus Blue Jackets,CBJ,4,0,4,True,6.4060,6.0,-120,-100,0.6171,0.3829,Over,Under,True,False,-100.00
2025-03-15,Nashville Predators,NSH,Los Angeles Kings,LAK,0,1,1,True,5.6992,5.5,-115,-105,0.5049,0.4951,Toss-up,Under,False,False,
2025-03-15,St. Louis Blues,STL,Minnesota Wild,MIN,5,1,6,True,5.5886,5.5,108,-127,0.4862,0.5138,Toss-up,Over,False,False,
2025-03-15,Florida Panthers,FLA,Montreal Canadiens,MTL,1,3,4,True,5.6125,5.5,105,-125,0.4903,0.5097,Toss-up,Under,False,False,
2025-03-15,Carolina Hurricanes,CAR,Philadelphia Flyers,PHI,5,0,5,True,5.6839,5.5,-110,-110,0.5023,0.4977,Toss-up,Under,False,False,
2025-03-15,New Jersey Devils,NJD,Pittsburgh Penguins,PIT,3,7,10,True,5.7125,5.5,-100,-120,0.5071,0.4929,Toss-up,Over,False,False,
2025-03-15,Washington Capitals,WSH,San Jose Sharks,SJS,5,1,6,True,6.7342,6.0,-110,-110,0.6641,0.3359,Over,Push,False,False,
2025-03-15,Ottawa Senators,OTT,Toronto Maple Leafs,TOR,4,2,6,True,6.3334,6.0,-110,-110,0.6063,0.3937,Over,Push,False,False,
2025-03-15,Chicago Blackhawks,CHI,Vancouver Canucks,VAN,2,6,8,True,5.8864,5.5,-115,-105,0.5359,0.4641,Toss-up,Over,False,False,
2025-03-16,Dallas Stars,DAL,Colorado Avalanche,COL,3,4,7,True,6.1155,6.0,-107,-112,0.5727,0.4273,Toss-up,Over,False,False,
2025-03-16,Vegas Golden Knights,VGK,Detroit Red Wings,DET,0,3,3,True,6.1423,6.5,102,-122,0.4165,0.5835,Toss-up,Under,False,False,
2025-03-16,Florida Panthers,FLA,New York Islanders,NYI,2,4,6,True,5.2407,5.5,-105,-115,0.4262,0.5738,Toss-up,Over,False,False,
2025-03-16,Edmonton Oilers,EDM,New York Rangers,NYR,3,1,4,True,6.0677,6.5,-105,-113,0.4046,0.5954,Toss-up,Under,False,False,
2025-03-16,Winnipeg Jets,WPG,Seattle Kraken,SEA,3,2,5,True,5.9332,6.0,-105,-115,0.5435,0.4565,Toss-up,Under,False,False,
2025-03-16,Anaheim Ducks,ANA,St. Louis Blues,STL,2,7,9,True,6.0265,5.5,-120,-100,0.5586,0.4414,Toss-up,Over,False,False,
2025-03-16,Utah Hockey Club,UTA,Vancouver Canucks,VAN,3,1,4,True,5.5191,5.5,-115,-105,0.4744,0.5256,Toss-up,Under,False,False,
2025-03-17,Buffalo Sabres,BUF,Boston Bruins,BOS,3,2,5,True,6.7072,6.0,-111,-108,0.6603,0.3397,Over,Under,True,False,-100.00
2025-03-17,New Jersey Devils,NJD,Columbus Blue Jackets,CBJ,2,1,3,True,5.9406,6.0,-110,-110,0.5447,0.4553,Toss-up,Under,False,False,
2025-03-17,Los Angeles Kings,LAK,Minnesota Wild,MIN,1,3,4,True,5.1044,5.5,120,-140,0.4024,0.5976,Toss-up,Under,False,False,
2025-03-17,Philadelphia Flyers,PHI,Tampa Bay Lightning,TBL,0,2,2,True,6.0513,5.5,-120,-100,0.5625,0.4375,Toss-up,Under,False,False,
2025-03-17,Calgary Flames,CGY,Toronto Maple Leafs,TOR,2,6,8,True,5.8342,5.5,-120,-100,0.5273,0.4727,Toss-up,Over,False,False,
2025-03-18,Seattle Kraken,SEA,Chicago Blackhawks,CHI,6,2,8,True,6.7280,6.0,-107,-112,0.6632,0.3368,Over,Over,True,True,93.46
2025-03-18,Anaheim Ducks,ANA,Dallas Stars,DAL,3,4,7,True,6.4268,6.0,-117,-100,0.6202,0.3798,Over,Over,True,True,85.47
2025-03-18,Utah Hockey Club,UTA,Edmonton Oilers,EDM,1,7,8,True,5.8126,6.0,-120,-100,0.5238,0.4762,Toss-up,Over,False,False,
2025-03-18,Ottawa Senators,OTT,Montreal Canadiens,MTL,3,6,9,True,5.9383,5.5,-118,100,0.5444,0.4556,Toss-up,Over,False,False,
2025-03-18,St. Louis Blues,STL,Nashville Predators,NSH,4,1,5,True,6.0423,5.5,-100,-120,0.5611,0.4389,Toss-up,Under,False,False,
